Name,Alekhine Defense,Amar Opening,Amazon Attack,Anderssen's Opening,Australian Defense,Barnes Defense,Barnes Opening,Benko Gambit,Benko Gambit Accepted,Benko Gambit Declined,Benoni Defense,Bird Opening,Bishop's Opening,Blackmar-Diemer Gambit,Blackmar-Diemer Gambit Accepted,Blackmar-Diemer Gambit Declined,Blumenfeld Countergambit,Blumenfeld Countergambit Accepted,Bogo-Indian Defense,Borg Defense,Canard Opening,Caro-Kann Defense,Carr Defense,Catalan Opening,Center Game,Clemenz Opening,Colle System,Czech Defense,Danish Gambit,Danish Gambit Accepted,Danish Gambit Declined,Duras Gambit,Dutch Defense,East Indian Defense,Elephant Gambit,English Defense,English Opening,English Orangutan,Englund Gambit,Englund Gambit Declined,Four Knights Game,French Defense,Grob Opening,Grünfeld Defense,Gunderam Defense,Horwitz Defense,Hungarian Opening,Indian Defense,Italian Game,Kangaroo Defense,King's Gambit,King's Gambit Accepted,King's Gambit Declined,King's Indian Attack,King's Indian Defense,King's Knight Opening,King's Pawn Game,Kádas Opening,Lasker Simul Special,Latvian Gambit,Latvian Gambit Accepted,Lion Defense,London System,Marienbad System,Mexican Defense,Mieses Opening,Mikenas Defense,Modern Defense,Montevideo Defense,Neo-Grünfeld Defense,Nimzo-Indian Defense,Nimzo-Larsen Attack,Nimzowitsch Defense,Old Indian Defense,Owen Defense,Paleface Attack,Petrov's Defense,Philidor Defense,Pirc Defense,Polish Defense,Polish Opening,Ponziani Opening,Portuguese Opening,Pseudo Queen's Indian Defense,Pterodactyl Defense,Queen's Gambit,Queen's Gambit Accepted,Queen's Gambit Declined,Queen's Indian Accelerated,Queen's Indian Defense,Queen's Pawn Game,"Queen's Pawn, Mengarini Attack",Rapport-Jobava System,"Rapport-Jobava System, with e6",Rat Defense,Richter-Veresov Attack,Robatsch Defense,Rubinstein Opening,Ruy Lopez,Réti Opening,Saragossa Opening,Scandinavian Defense,Scotch Game,Semi-Slav Defense,Semi-Slav Defense Accepted,Sicilian Defense,Slav Defense,Slav Indian,Sodium Attack,St. George Defense,Tarrasch Defense,Three Knights Opening,Torre Attack,Trompowsky Attack,Valencia Opening,Van Geet Opening,Van't Kruijs Opening,"Vienna Gambit, with Max Lange Defense",Vienna Game,Vulture Defense,Wade Defense,Ware Defense,Ware Opening,Yusupov-Rubinstein System,Zukertort Opening
"Gipslis, Aivars",2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,9.74,0.0,0.0,0.0,0.0,0.0,0.0,6.24,0.0,0.0,0.0,0.0,0.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.75,0.0,0.0,0.25,0.0,0.0,0.5,0.25,3.74,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.5,1.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.48,0.5,0.0,1.25,0.0,0.25,0.0,38.71,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Amin, Bassem",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,7.77,0.0,0.0,0.0,0.0,0.75,0.0,7.76,0.0,0.0,0.0,0.0,19.29,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,2.75,0.25,0.0,0.75,2.25,0.0,0.0,35.839999999999996,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,7.77
"Klovans, Janis",1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.84,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.95,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,1.95,0.0,0.0,0.0,0.0,0.48,0.0,0.24,0.0,1.22,0.49,3.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,15.82,0.0,0.0,0.48,1.7,0.0,0.0,50.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0
"Chiburdanidze, Maia",0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.26,1.82,0.0,0.0,2.34,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.52,7.2700000000000005,0.0,0.0,0.0,0.0,3.38,0.0,1.3,0.0,0.0,0.0,1.82,1.04,0.0,0.0,0.0,0.0,1.04,7.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.0,0.78,5.4399999999999995,0.26,0.0,0.26,0.26,0.0,0.52,0.0,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56,5.45,0.0,3.8899999999999997,1.04,0.0,0.0,0.0,0.52,0.0,0.0,0.26,8.040000000000001,0.26,0.0,0.26,0.52,2.34,0.0,22.53,8.01,0.26,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26
"Dzagnidze, Nana",0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,0.26,0.0,0.0,0.0,0.0,0.0,0.0,2.37,0.0,0.0,0.52,0.0,1.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.26,0.0,0.26,19.22,0.0,0.0,0.0,0.0,0.26,0.0,2.89,0.0,0.26,0.0,1.84,0.26,0.26,0.0,0.0,0.0,3.68,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.0,0.26,0.0,0.0,0.52,0.0,1.05,7.380000000000001,0.53,0.0,0.52,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,1.04,9.72,0.0,6.050000000000001,3.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,1.83,0.0,0.0,0.0,5.79,0.0,1.58,9.99,0.0,0.0,0.0,0.26,0.0,0.53,1.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1
"Djuric, Stefan",1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,2.4000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34,0.0,0.0,2.68,0.0,0.27,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,1.07,0.0,0.0,0.0,15.14,0.0,0.0,0.0,0.27,5.61,0.0,1.34,0.0,0.0,0.27,5.33,0.27,0.0,0.0,0.0,0.0,1.35,10.68,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34,0.0,3.7300000000000004,5.0600000000000005,0.0,0.0,0.27,0.0,0.0,0.0,0.27,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,2.96,0.0,2.68,2.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.82,1.6,0.0,1.08,0.0,2.41,0.0,14.39,0.27,0.0,0.0,0.0,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.27,0.0,0.0,0.8,1.33
"Bisguier, Arthur B.",0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,3.52,0.25,0.25,0.0,0.0,0.0,0.0,0.0,1.26,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.5,0.0,0.0,4.27,0.0,0.0,0.0,1.0,4.01,0.0,3.77,0.0,0.0,0.0,3.27,0.0,0.0,0.0,0.0,0.0,0.0,10.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.52,0.0,0.0,0.0,0.25,1.0,0.0,0.0,4.01,0.0,0.0,1.77,0.25,0.0,0.0,0.5,1.51,0.0,0.0,0.25,0.0,0.76,0.0,0.0,1.0,5.02,0.0,3.02,0.75,0.0,0.0,0.0,0.25,1.01,0.0,0.0,10.07,0.0,0.0,0.0,0.0,1.5,0.0,20.63,1.51,0.0,0.0,0.0,2.27,0.25,1.76,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.76
"Gutman, Lev",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,1.35,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,1.62,0.0,0.0,0.0,4.050000000000001,0.0,0.0,0.0,0.0,1.08,0.0,0.0,0.0,0.81,2.97,2.43,0.0,0.0,0.0,0.0,0.0,31.54,5.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,4.050000000000001,6.74,0.27,0.0,0.0,0.0,0.0,0.27,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,2.9699999999999998,0.0,0.81,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.54,0.54,0.54,0.27,0.0,0.0,0.27,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89,0.0,0.0,0.0,23.72
"Shankland, Samuel L.",0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.51,0.0,0.0,0.0,0.0,0.0,0.25,0.0,2.26,0.0,0.0,3.51,0.0,4.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,9.03,0.0,0.0,0.0,0.0,4.25,0.0,2.25,0.0,0.0,0.0,1.5,2.51,0.0,0.0,0.0,0.0,2.01,4.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,7.26,0.0,0.25,0.0,0.0,0.0,1.76,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.75,0.0,1.75,2.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.52,0.0,0.0,0.25,1.25,2.5,0.0,14.3,5.26,0.25,0.0,0.0,0.75,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Guimard, Carlos Enrique",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,3.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56,0.26,0.0,0.0,1.04,0.0,0.0,0.0,0.52,0.78,0.0,2.8600000000000003,0.0,0.26,0.0,8.91,0.26,0.0,0.0,0.26,0.0,0.26,8.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.52,0.0,0.0,0.26,0.26,0.0,2.6100000000000003,1.3,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.36,0.0,0.0,1.57,12.01,0.0,7.85,12.83,0.0,0.0,0.0,0.0,0.26,0.0,0.52,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.52,8.370000000000001,0.0,0.0,0.0,2.87,0.0,6.8100000000000005,0.0,0.0,0.0,0.26,0.0,0.26,0.0,0.0,0.0,0.0,2.88,0.52
"Malich, Burkhard",0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.25,0.25,6.84,0.0,0.0,0.0,0.0,0.0,0.25,0.0,3.81,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.77,0.25,0.0,0.0,9.11,0.0,0.0,0.0,0.0,0.75,0.0,4.32,0.0,0.76,0.0,2.52,0.0,0.25,0.0,0.0,0.0,1.01,13.969999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.51,0.0,0.25,1.78,0.0,0.0,2.5300000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,5.07,11.4,0.0,10.16,1.77,0.0,0.0,0.0,0.51,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,3.04,0.25,3.01,2.26,0.0,0.0,0.0,1.52,0.0,1.01,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2800000000000002
"Grigoryan, Karen H.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,1.25,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,3.02,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.25,12.9,0.0,0.0,0.0,1.27,3.54,0.0,0.5,0.0,0.0,1.76,1.0,1.52,0.0,0.0,0.25,0.0,9.87,6.0600000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1.01,8.33,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.01,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,8.31,0.25,1.26,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.54,0.51,0.0,0.25,0.0,1.01,0.0,9.61,6.82,0.51,0.0,0.0,1.01,0.25,0.25,1.27,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,2.7800000000000002
"Sarana, Alexey",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.5,3.25,0.0,0.0,0.0,0.0,0.75,0.0,4.5,0.0,0.0,0.0,2.5,0.0,0.5,0.0,0.0,0.0,0.75,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,10.27,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,23.29,0.25,4.75,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,5.76,0.0,6.25,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0
"Lein, Anatoly",1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,1.76,0.25,0.5,0.0,0.0,0.0,0.25,0.0,1.0,0.0,0.0,4.02,0.0,0.75,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,13.84,0.0,0.0,0.0,0.25,2.76,0.0,1.51,0.0,0.5,1.0,4.04,0.25,0.0,0.0,0.0,0.0,1.75,5.01,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.75,5.76,1.0,0.0,0.25,0.0,0.0,0.5,0.25,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,3.51,0.0,3.26,2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.03,0.25,0.0,0.0,0.0,1.0,0.0,19.84,1.5,0.0,0.0,0.0,2.52,0.0,1.51,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.5,2.27
"Marjanovic, Slavoljub",1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.27,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.24,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,1.8900000000000001,0.0,0.0,0.0,0.27,8.94,0.0,0.81,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.27,2.16,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,4.07,0.0,0.27,0.54,0.0,0.27,0.27,0.27,0.0,0.81,2.44,2.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.27,0.0,1.08,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,0.0,0.0,0.54,0.0,0.27,0.0,45.07,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0
"Dautov, Rustem",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.52,0.26,3.09,0.0,0.0,0.0,0.0,0.0,0.77,0.0,5.65,0.0,0.0,0.0,0.0,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,2.06,3.3600000000000003,0.0,0.0,0.0,0.0,0.0,0.0,3.09,0.0,0.26,0.0,2.83,0.0,0.77,0.0,0.0,0.0,0.0,15.440000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,2.06,3.6100000000000003,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8600000000000003,10.55,0.0,15.17,1.54,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,7.21,0.0,0.0,7.73,0.51,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.26
"Predke, Alexandr",0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.75,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.0,5.5,0.0,3.75,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.75,0.5,0.0,0.0,5.25,0.0,0.0,0.0,0.5,6.5,0.0,2.25,0.0,0.0,0.0,2.5,2.25,0.0,0.0,0.0,0.0,2.25,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.5,0.0,0.5,6.75,0.0,0.0,0.0,0.0,0.0,3.5,0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.75,0.25,1.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.5,0.0,0.25,0.75,1.5,0.0,19.75,4.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.25
"Akobian, Varuzhan",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.75,0.0,3.75,0.0,0.0,0.0,0.0,0.0,0.25,0.0,2.25,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,0.0,0.0,0.5,1.75,0.0,0.0,0.0,0.0,0.0,0.0,14.23,0.0,0.0,0.0,3.0,0.0,0.25,0.0,0.0,0.0,0.0,9.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,15.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,14.73,0.5,5.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.99,0.0,0.25,9.75,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25
"Bernadskiy, Vitaliy",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,5.2,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.24,0.25,0.0,0.0,7.15,0.0,0.0,0.0,1.73,4.22,0.0,3.2,0.0,0.25,0.0,1.25,0.75,0.0,0.0,0.0,0.0,3.44,3.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,3.23,4.18,0.0,0.25,0.0,0.0,2.46,1.23,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,7.91,0.25,1.49,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.11,0.25,0.0,0.5,0.25,1.73,0.25,19.990000000000002,1.74,0.0,0.0,0.0,0.5,0.0,0.0,1.97,0.0,0.25,0.25,0.25,0.74,0.0,0.0,0.0,0.25,0.25,1.48
"O'Kelly de Galway, Alberic",0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,4.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.78,0.0,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56,0.26,0.0,0.0,12.47,0.0,0.0,0.0,0.26,2.6,0.0,1.56,0.0,0.26,0.0,1.56,1.56,0.0,0.0,0.0,0.0,0.52,16.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,1.04,0.0,0.78,9.1,0.0,0.0,1.56,0.0,0.0,0.26,0.26,1.56,0.0,0.0,0.0,0.0,0.26,0.0,0.0,1.04,7.53,0.0,2.08,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.31,0.0,0.0,0.26,0.0,2.34,0.0,11.700000000000001,2.08,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26
"Esipenko, Andrey",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.26,0.0,0.0,0.0,0.0,0.0,2.8600000000000003,0.0,0.0,2.34,0.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.52,3.38,0.0,0.0,0.0,0.26,1.56,0.0,3.38,0.0,0.26,0.0,4.42,8.59,0.26,0.0,0.0,0.0,2.34,3.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.34,1.82,0.0,0.0,0.0,0.0,0.0,2.08,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.34,9.88,0.26,3.9000000000000004,2.6,0.0,1.56,0.0,0.0,0.0,0.0,0.0,9.36,0.0,0.0,0.26,0.26,3.64,0.0,14.3,3.64,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04
"Ju, Wenjun",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,1.35,0.0,0.27,0.0,0.0,0.0,0.0,0.0,2.42,0.0,0.0,1.35,0.0,17.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.0,1.08,8.63,0.0,0.0,0.0,0.0,0.54,0.0,3.5100000000000002,0.0,0.27,0.27,1.8900000000000001,0.54,0.0,0.0,0.0,0.0,5.38,6.470000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,1.08,0.0,1.62,5.4,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62,9.440000000000001,0.81,1.8900000000000001,3.7600000000000002,0.0,0.0,0.0,0.0,0.27,0.0,0.0,2.43,0.27,0.0,0.0,0.0,2.16,0.27,3.24,8.89,0.27,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.27,0.0,0.0,0.0,1.35
"Gurevich, Dmitry",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,0.26,3.14,0.0,0.0,0.0,0.0,0.0,0.26,0.0,1.32,0.0,0.0,0.0,0.0,9.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,0.0,0.0,1.32,15.010000000000002,0.0,0.0,0.0,0.0,0.79,0.0,2.63,0.0,0.0,0.0,1.05,0.26,0.53,0.0,0.0,0.0,0.0,12.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,1.05,0.0,0.26,12.67,0.0,0.0,1.85,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.89,6.04,0.26,3.42,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,0.0,0.0,0.0,6.609999999999999,0.0,0.78,4.470000000000001,0.79,0.0,0.0,1.57,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.0,0.0,0.0,1.31
"Van den Doel, Erik",0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,8.24,0.0,0.52,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.77,11.35,0.0,0.0,0.0,0.0,0.0,2.3200000000000003,0.78,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3200000000000003,0.0,0.26,0.26,0.0,0.26,0.0,0.0,0.0,3.34,0.77,2.3200000000000003,0.0,0.0,0.0,0.0,0.51,0.26,0.0,0.26,0.0,0.0,0.0,2.31,0.0,0.0,0.0,0.0,0.0,0.0,0.26,18.01,0.0,0.0,1.29,0.26,0.0,0.0,38.85,1.03,0.0,0.0,0.0,0.0,0.0,1.03,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
